link,title,description,published,date_updated
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::medical-cannabis-cultivation-center,Medical Cannabis Cultivation Center,Cultivation Centers are establishments that are licensed to grow and distribute cannabis to dispensaries registered the District for medical purposes. Medical cannabis grown at cultivation centers is subject to testing for quality assurance and safety purposes.,2022-07-11 15:23:43+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::medical-cannabis-licensed-dispensary,Medical Cannabis Licensed Dispensary,A dispensary is a licensed establishment that may possess and dispense medical cannabis and paraphernalia to licensed patients and caregivers. The medical cannabis sold by a dispensary is provided to them by a DC-licensed and located medical cannabis cultivator.,2022-07-11 15:27:26+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::interzonal-average-weekday-tnc-trips-by-neighborhood-zones,Interzonal Average Weekday TNC Trips by Neighborhood Zones,"New transportation modes have grown in the District in the last decade, including private for-hire vehicle companies and micromobility options, such as shared bikes and scooters. In 2019, there were over 60 million trips taken by private for-hire vehicles to, from, or within the District, and 128 million in the region. This map shows the distribution of average daily weekday private for-hire vehicle trips across neighborhood zones in the District in 2019.",2022-07-11 17:43:05+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::intrazonal-average-weekday-tnc-trips-by-neighborhood-zones,Intrazonal Average Weekday TNC Trips by Neighborhood Zones,"New transportation modes have grown in the District in the last decade, including private for-hire vehicle companies and micromobility options, such as shared bikes and scooters. In 2019, there were over 60 million trips taken by private for-hire vehicles to, from, or within the District, and 128 million in the region. This map shows the distribution of average daily weekday private for-hire vehicle trips across neighborhood zones in the District in 2019.",2022-07-11 17:58:05+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::job-destination-bike-access,Job Destination Bike Access,"Access to jobs and destinations within a fixed time is measured using the actual networks and not a straight line distance. Destinations include grocery stores, hospitals, community services, education centers, and other significant community areas. Jobs across the region (not just within the District) were used to provide a full picture of employment access.",2022-07-11 18:05:36+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::job-destination-walk-access,Job Destination Walk Access,"Access to jobs and destinations within a fixed time is measured using the actual networks and not a straight line distance. Destinations include grocery stores, hospitals, community services, education centers, and other significant community areas. Jobs across the region (not just within the District) were used to provide a full picture of employment access.",2022-07-11 18:07:08+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::job-destination-bus-access-am-peak,Job Destination Bus Access AM Peak,"Access to jobs and destinations within a fixed time is measured using the actual networks and not a straight line distance. Destinations include grocery stores, hospitals, community services, education centers, and other significant community areas. Jobs across the region (not just within the District) were used to provide a full picture of employment access.",2022-07-11 18:10:15+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::job-destination-rail-access-am-peak,Job Destination Rail Access AM Peak,"Access to jobs and destinations within a fixed time is measured using the actual networks and not a straight line distance. Destinations include grocery stores, hospitals, community services, education centers, and other significant community areas. Jobs across the region (not just within the District) were used to provide a full picture of employment access.",2022-07-11 18:12:25+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::low-english-proficiency-populations-index,Low English Proficiency Populations Index,"Using Census data, the Low English Proficiency Populations Index shows Census blocks classified into five categories based on the population of persons with low English proficiency as a percentage of the total population. Persons with low English proficiency are persons identified by the Census as speaking English less than “very well.” An index score of five indicates a higher density of persons with low English proficiency.",2022-07-11 18:14:23+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::metrobus-ridership-stop-grid,Metrobus Ridership Stop Grid,"Average daily Metrobus ridership using a quarter-mile grid. A quarter mile is often used as the walkable distance to and from a bus stop based on a 15-minute walk. The highest ridership areas that are shown in red grid cells are indicative of the jobs, population and activity generators within and near those grid cells.",2022-07-11 18:16:39+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::pedestrian-friendliness-index-census-blocks,Pedestrian Friendliness Index Census Blocks,"The Pedestrian Friendliness Index (PFI) scores for each Census block showing how walkable they are, relative to other Census blocks in the District. An area deemed ‘most walkable’ has a connected street grid with sidewalks, buildings set close to the street, and intersections and blocks that are manageable for pedestrians.",2022-07-11 18:21:55+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::population-and-employment-forecasts,Population and Employment Forecasts,Population and employment forecasts depicted through density change.,2022-07-11 18:24:41+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::turning-movement-count-am-peak,Turning Movement Count AM Peak,"Average AM peak period travel speeds for weekdays only across the District in 2019. Several major highways and parkways in the District maintain higher than 40 miles per hour (mph) in the peak. Most roads in the Downtown core have AM peak speeds of less than 20 mph, and this trend holds true for the PM peak as well.",2022-07-11 18:26:43+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::walkshed-bikeshare,Walkshed Bikeshare,"The Metropolitan Washington region has the third-largest bikeshare usage in the U.S. measured by total annual trips. Since its launch in 2010, Capital Bikeshare has grown to a system of over 4,500 bikes at over 500 stations throughout the region. Fifty-two percent of the District’s population and 76 percent of the District’s jobs are within a ¼ mile of a Capital Bikeshare station.",2022-07-11 18:28:28+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::walkshed-bus-off-peak,Walkshed Bus Off Peak,"During off-peak hours, Metrorail and buses operate less frequently. During the midday, 45 percent of the District’s population and 70 percent of the District’s jobs are within walking distance to high-frequency Metrobus and Circulator routes while 10 percent of the District’s population and 50 percent of the District’s jobs are within walking distance to high-frequency Metrorail service.",2022-07-11 18:30:33+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::walkshed-bus-peak,Walkshed Bus Peak,"The walksheds here use a ½ mile walk from high-frequency Metrorail station entrances and a ¼ mile walk from high-frequency Metrobus and DC Circulator bus stops, which represent the distance most people are willing to travel to reach these services.",2022-07-11 18:32:24+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::walkshed-rail-peak,Walkshed Rail Peak,"During peak periods (morning and evening), 70 percent of the District’s population and 80 percent of the District’s jobs are within walking distance to high-frequency Metrobus and Circulator routes, but only 32 percent of the District’s population and 67 percent of the District’s jobs are within walking distance to high-frequency Metrorail service.",2022-07-11 18:34:06+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::walkshed-rail-off-peak,Walkshed Rail Off Peak,"During off-peak hours, Metrorail and buses operate less frequently. During the midday, 45 percent of the District’s population and 70 percent of the District’s jobs are within walking distance to high-frequency Metrobus and Circulator routes while 10 percent of the District’s population and 50 percent of the District’s jobs are within walking distance to high-frequency Metrorail service.",2022-07-11 18:37:02+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::basemap-dc-tile-layer,Basemap DC Tile Layer,The DC Basemap web service provides a reference map for the District of Columbia. The basemap utilizes the most current planimetric and reference data available. The service is provided by the Office of the Chief Technology Officer.,2022-07-13 16:01:41+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::address-smd-and-anc-changes,Address SMD and ANC Changes,"Addresses that have changed ANC and SMD as a result of new delineations in the Advisory Neighborhood Commission Boundaries Act of 2022, signed into law on June 16, 2022. They are in effect beginning January 1, 2023. View the ANC 2023 and SMD 2023 boundaries.",2022-07-25 17:17:36+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::dchfa-project-portfolio,DCHFA Project Portfolio,"The DC Housing Finance Agency is the financial intermediary and administrator of affordable housing programs and resources for the District of Columbia. Through its Multifamily Lending and Neighborhood Investment and Capital Markets divisions, DCHFA issues tax-exempt mortgage revenue bonds to lower the developers’ costs of acquiring, constructing and rehabilitating rental housing. The Agency offers private for-profit and non-profit developers low-cost predevelopment, construction and permanent financing that supports the new construction, acquisition, and rehabilitation of affordable rental housing in the District. DCHFA’s Single Family Programs division creates homeownership opportunities in the District by providing low-cost single family mortgages and down payment assistance, made possible through the issuance of mortgage-backed securities.",2022-07-27 19:00:37+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::building-energy-benchmarking,Building Energy Benchmarking,"The Clean and Affordable Energy Act of 2008 established that all private buildings over 50,000 gross square feet within the District of Columbia, including multifamily residences, must annually measure and disclose their energy and water consumption to the Department of Energy and Environment (DOEE). Benchmarking is defined as tracking a building’s energy and water use and using a standard metric to compare the building’s performance against past performance and to its peers nationwide. These comparisons have been shown to drive energy efficiency upgrades and increase occupancy rates and property values. The District of Columbia has chosen U.S. EPA’s free, industry-standard ENERGY STAR® Portfolio Manager® tool for benchmarking and reporting. DDOE is required to publicly disclose the ENERGY STAR® Benchmarking results for each publicly or privately owned building that is subject to the benchmarking law, beginning with the 2nd year of benchmarking data for that building. For more information, see https://doee.dc.gov/energybenchmarking.",2022-08-02 15:21:09+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::shared-mobility-no-parking-zones,Shared Mobility No Parking Zones,This map indicates areas where parking is prohibited for shared mobility scooters and permitted Ebikes. These zones are part of the regulations providers must abide by to operate scooters and bikes in the District.,2022-08-04 13:48:22+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::shared-mobility-speed-limit-zones,Shared Mobility Speed Limit Zones,"This map indicates the maximum speed for shared mobility scooters and permitted Ebikes. These speed limits are part of the regulations providers must abide by to operate scooters and bikes in the District. Outside of these zones, the maximum speed of scooters in the District is 10 MPH.",2022-08-04 13:54:04+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::moving-violations-issued-in-june-2022,Moving Violations Issued in June 2022,"Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses.. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2022-08-11 13:24:56+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::parking-violations-issued-in-june-2022,Parking Violations Issued in June 2022,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2022-08-11 14:46:57+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::moving-violations-issued-in-july-2022,Moving Violations Issued in July 2022,"Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses.. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2022-08-11 14:50:22+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::parking-violations-issued-in-july-2022,Parking Violations Issued in July 2022,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2022-08-11 15:01:54+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::equity-impact-enterprise-grantees,Equity Impact Enterprise Grantees,"Funds for the Equity Impact Enterprise Grantees were disbursed in May, June, and July of 2022.",2022-08-11 15:10:03+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::heat-sensitivity-exposure-index,Heat Sensitivity Exposure Index,"This Index combines a Heat Sensitivity Index and a Heat Exposure Index allowing users to visualize which census tracts in DC are most heat sensitive and/or exposed. The Heat Sensitivity Index is made up of variables that influence an individual’s ability to adapt to, cope with, or recover from extreme heat and includes six socio-economic and demographic variables and three health variables. The Heat Exposure Index includes ambient air temperature as the heat exposure variable and two physical variables that contributes to heat retention (i.e., impervious surfaces and lack of tree canopy cover).",2022-08-11 15:16:14+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::2022-lidar-digital-surface-model,2022 LiDAR - Digital Surface Model,Digital Surface Model - 1m resolution. The dataset contains the 1m Digital Surface Model for the District of Columbia. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. All data returns were removed from the dataset within the United States Secret Service redaction boundary except for classified ground points and classified water points.,2022-08-11 17:58:54+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::2022-lidar-normalized-digital-surface-model,2022 LiDAR - Normalized Digital Surface Model,Normalized Digital Surface Model - 1m resolution. The dataset contains the 1m Normalized Digital Surface Model for the District of Columbia. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. All data returns were removed from the dataset within the United States Secret Service redaction boundary except for classified ground points and classified water points.,2022-08-11 18:10:35+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::2022-lidar-hydro-enforced-digital-terrain-model,2022 LiDAR - Hydro Enforced Digital Terrain Model,Digital Terrain Model - 1m resolution. The dataset contains the 1m Digital Terrain Model for the District of Columbia. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. All data returns were removed from the dataset within the United States Secret Service redaction boundary except for classified ground points and classified water points.,2022-08-11 18:24:24+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::2022-lidar-classified-las,2022 LiDAR - Classified LAS,"These lidar data are processed classified LAS 1.4 files at USGS QL2 covering the District of Columbia. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. Except for classified ground points and classified water points, all lidar data returns and collected data were removed from the dataset within the United States Secret Service 1m redaction boundary generated for the 2017 orthophoto flight",2022-08-11 18:48:35+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::2022-lidar-intensity,2022 LiDAR - Intensity,Intensity Image - 1m resolution. The dataset contains the 1m intensity image for the District of Columbia. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. All data returns were removed from the dataset within the United States Secret Service redaction boundary except for classified ground points and classified water points.,2022-08-11 19:37:43+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::topography-northeast-dc-2022,Topography Northeast DC - 2022,"0.6 meter contours. This dataset contains locations and attributes of 0.6 meter interval topography data, created using bare earth points from the lidar point cloud data. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. All data returns were removed from the dataset within the United States Secret Service redaction boundary except for classified ground points and classified water points.",2022-08-22 14:34:56+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::topography-northwest-dc-2022,Topography Northwest DC - 2022,"0.6 meter contours. This dataset contains locations and attributes of 0.6 meter interval topography data, created using bare earth points from the lidar point cloud data. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. All data returns were removed from the dataset within the United States Secret Service redaction boundary except for classified ground points and classified water points.",2022-08-22 14:47:48+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::topography-southeast-dc-2022,Topography Southeast DC - 2022,"0.6 meter contours. This dataset contains locations and attributes of 0.6 meter interval topography data, created using bare earth points from the lidar point cloud data. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. All data returns were removed from the dataset within the United States Secret Service redaction boundary except for classified ground points and classified water points.",2022-08-22 14:57:22+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::topography-southwest-dc-2022,Topography Southwest DC - 2022,"0.6 meter contours. This dataset contains locations and attributes of 0.6 meter interval topography data, created using bare earth points from the lidar point cloud data. Some areas have limited data. The lidar dataset redaction was conducted under the guidance of the United States Secret Service. All data returns were removed from the dataset within the United States Secret Service redaction boundary except for classified ground points and classified water points.",2022-08-22 15:02:51+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::topography-northwest-dc-2018,Topography Northwest DC - 2018,"0.6 meter contours. This dataset contains locations and attributes of 0.6 meter (1.9685 feet) interval topography data, created using bare earth points from the lidar point cloud data.Voids exist in the data due to data redaction conducted under the guidance of the United States Secret Service. All lidar data returns and collected data were removed from the dataset based on the redaction footprint shapefile generated in 2017.",2022-08-22 15:24:22+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::topography-northeast-dc-2018,Topography Northeast DC - 2018,"0.6 meter contours. This dataset contains locations and attributes of 0.6 meter (1.9685 feet) interval topography data, created using bare earth points from the lidar point cloud data.Voids exist in the data due to data redaction conducted under the guidance of the United States Secret Service. All lidar data returns and collected data were removed from the dataset based on the redaction footprint shapefile generated in 2017.",2022-08-22 15:37:29+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::topography-southeast-dc-2018,Topography Southeast DC - 2018,"0.6 meter contours. This dataset contains locations and attributes of 0.6 meter (1.9685 feet) interval topography data, created using bare earth points from the lidar point cloud data.Voids exist in the data due to data redaction conducted under the guidance of the United States Secret Service. All lidar data returns and collected data were removed from the dataset based on the redaction footprint shapefile generated in 2017.",2022-08-22 15:51:23+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::topography-southwest-dc-2018,Topography Southwest DC - 2018,"0.6 meter contours. This dataset contains locations and attributes of 0.6 meter interval topography data, created using bare earth points from the lidar point cloud data.Voids exist in the data due to data redaction conducted under the guidance of the United States Secret Service. All lidar data returns and collected data were removed from the dataset based on the redaction footprint shapefile generated in 2017.",2022-08-22 15:56:32+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::dc-atlas-plus,DC Atlas Plus,"DC Atlas Plus is a mapping tool that contains hundres of different data layers, organized by category. DC Atlas Plus is the updated version of DC Atlas, which was created by OCTO GIS, as an easy way to view geographic information about the District of Columbia. 
		This new and improved version of DC Atlas allows you to search for addresses, intersections, or place names; analyze and identify data; and create maps that you can share. For detailed instructions on how to use DC Atlas Plus, please use the Guide, located on the Help menu.",2022-09-01 14:46:51+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::bicycle-lanes,Bicycle Lanes,"For a city, street blocks are a very common way in which to organize and relate asset types such as bicycle lanes. The bicycle lane layer is an extract of its parent layer Roadway Blocks. The bicycle lane layer provides locations for a variety of different types of lane types throughout Washington, DC. Bicycle lane dataset is derived from the Roadway Block centerlines.",2022-09-02 15:33:37+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::permeable-surface-rebate-eligibility-zone,Permeable Surface Rebate Eligibility Zone,"District homeowners who remove impervious surfaces and replace them with permeable pavement or re-vegetate them to reduce and/or treat stormwater runoff from impervious surfaces on their property are eligible for a rebate.
		
		Visit https://doee.dc.gov/service/permeablesurfacerebate for more information.",2022-09-06 19:32:12+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::mar-web-gecoder-user-guide,MAR Web Gecoder User Guide,"The MAR Web Geocoder is a web browser-based tool for geocoding locations, typically addresses, in Washington, DC. It is developed by the Office of Chief Technology Officer (OCTO) and can input Excel or CSV files to output an Excel file. Geocoding is the process of assigning a location in the form of geographic coordinates (often expressed as latitude and longitude) to spreadsheet data. This is done by comparing the descriptive geographic data to known geographic locations such as addresses, blocks, intersections, or place names.",2022-09-07 16:01:48+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::2020-traffic-volume,2020 Traffic Volume,"Traffic volume of Roadway Blocks. The dataset contains traffic volume data, created as part of the District of Columbia, Department of Transportation (DDOT) Roads and Highways database. A database provided by the District of Columbia, Department of Transportation identified traffic volume. Count data is collected (both direction) at pre-selected locations on Highway Performance Monitoring System (HPMS) Sections on a three-year cycle. These counts are converted to Annual Average Daily Traffic (AADT).",2022-09-08 13:55:34+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::senior-high-school-attendance-zone-change-area,Senior High School Attendance Zone Change Area,"These maps display the areas throughout the city that were impacted by the new school attendance zones as of SY2015-16. The area is considered impacted if it was reassigned to a different school or reassigned to just one of its current school options (previously some areas had rights to multiple schools due to school closures). These maps do not take into account phasing in policies. For more information about the 2014 Student Assignment and Boundaries Review Process, visit https://dme.dc.gov.",2022-09-14 19:38:21+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::middle-school-attendance-zone-change-area,Middle School Attendance Zone Change Area,"These maps display the areas throughout the city that were impacted by the new school attendance zones as of SY2015-16. The area is considered impacted if it was reassigned to a different school or reassigned to just one of its current school options (previously some areas had rights to multiple schools due to school closures). These maps do not take into account phasing in policies. For more information about the 2014 Student Assignment and Boundaries Review Process, visit https://dme.dc.gov.",2022-09-14 19:46:19+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::elementary-school-attendance-zone-change-area,Elementary School Attendance Zone Change Area,"These maps display the areas throughout the city that were impacted by the new school attendance zones as of SY2015-16. The area is considered impacted if it was reassigned to a different school or reassigned to just one of its current school options (previously some areas had rights to multiple schools due to school closures). These maps do not take into account phasing in policies. For more information about the 2014 Student Assignment and Boundaries Review Process, visit https://dme.dc.gov.",2022-09-14 19:47:08+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::election-day-vote-center,Election Day Vote Center,"Election day vote centers will operate on November 8, 2022 from 7:00 AM to 8:00 PM. On election day, all previous early vote centers will operate as election day vote centers.",2022-09-20 14:20:19+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::early-vote-center,Early Vote Center,"Early vote centers will operate from October 31, 2022 to November 6, 2022 during the hours of 8:30 AM to 7:00 PM. On election day, all early vote centers will operate as election day vote centers.",2022-09-20 14:23:23+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::mail-ballot-drop-boxes,Mail Ballot Drop Boxes,"Mail ballot drop boxes are available at select locations beginning October 14, 2022 to November 8, 2022 at 8:00 PM.",2022-09-20 14:51:07+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::a-path-to-ending-chronic-homelessness-in-dc,A Path to Ending Chronic Homelessness in DC,"Over the past two years, the District has expanded its housing voucher program for people experiencing chronic homelessness by more than 100%. For the first time, ending chronic homelessness is in sight. Still though, the process of getting vouchers to the people who need them is complicated and time-consuming. This page tries to make sense of the process, and create greater visibility into our progress so far, and the continued challenges we face.",2022-09-25 22:26:43+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::taxi-trips-in-2020,Taxi Trips in 2020,"Taxi trip data provided as a zip file containing pipe (|) delimited text files or csv for trips by month. DFHV provided OCTO with a taxicab trip text file representing trips. OCTO processed the data to assign a block locations to pick up and drop off locations. The blocks were assigned using the original pick up, drop off lat/long coordinates and searching for the block locations in the DC Master Address Repository (radius tolerance of 250 meters and less). The pick and drop off times were also rounded to the nearest hour. See ReadMe.txt in zip file for summary.In addition, the pick up and drop off locations were assigned to an airport using locator polygons for Reagan, BWI, and Dulles. These polygons generally followed the visual borders of these airports.The Department of For Hire Vehicles continues its growing investment in good governance and public transparency with data sets, research reports, and taxicab trip ratings available for review below. Access to information enables the public to engage in more robust debates about DFHV regulations and programs; better inform the public about the industry and agency policies; encourage innovators to design new programs; and help improve safety. The data provided herein is derived from electronic sources the accuracy of which cannot be guaranteed. While DFHV strives to provide data that is accurate and current, all data provided is for informational purposes only. The District of Columbia disclaims all liability for errors, omissions, completeness, accuracy and currentness of the data provided herein. Use of data provided herein constitutes acceptance of these terms. Revisions to the dashboard have included the addition of Transport DC data and an update to address inaccurate data that was inadvertently posted due to a technical glitch.",2022-09-26 19:16:44+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::taxi-trips-in-2021,Taxi Trips in 2021,"Taxi trip data provided as a zip file containing pipe (|) delimited text files or csv for trips by month. DFHV provided OCTO with a taxicab trip text file representing trips. OCTO processed the data to assign a block locations to pick up and drop off locations. The blocks were assigned using the original pick up, drop off lat/long coordinates and searching for the block locations in the DC Master Address Repository (radius tolerance of 250 meters and less). The pick and drop off times were also rounded to the nearest hour. See ReadMe.txt in zip file for summary.In addition, the pick up and drop off locations were assigned to an airport using locator polygons for Reagan, BWI, and Dulles. These polygons generally followed the visual borders of these airports.The Department of For Hire Vehicles continues its growing investment in good governance and public transparency with data sets, research reports, and taxicab trip ratings available for review below. Access to information enables the public to engage in more robust debates about DFHV regulations and programs; better inform the public about the industry and agency policies; encourage innovators to design new programs; and help improve safety. The data provided herein is derived from electronic sources the accuracy of which cannot be guaranteed. While DFHV strives to provide data that is accurate and current, all data provided is for informational purposes only. The District of Columbia disclaims all liability for errors, omissions, completeness, accuracy and currentness of the data provided herein. Use of data provided herein constitutes acceptance of these terms. Revisions to the dashboard have included the addition of Transport DC data and an update to address inaccurate data that was inadvertently posted due to a technical glitch.",2022-09-26 19:29:41+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::moving-violations-issued-in-august-2022,Moving Violations Issued in August 2022,"Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2022-10-04 13:36:40+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::parking-violations-issued-in-august-2022,Parking Violations Issued in August 2022,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT’s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2022-10-04 13:52:01+00:00,
